stan_fips,stan_nazwa,rok,miesiac,AWND_mean,CLDD_mean,DP01_mean,DP10_mean,DP1X_mean,DSNW_mean,DT00_mean,DT32_mean,DX32_mean,DX70_mean,DX90_mean,DYFG_mean,EMNT_mean,EMXT_mean,HTDD_mean,PRCP_mean,SNOW_mean,SNWD_mean,TAVG_mean,TMAX_mean,TMIN_mean,WSFG_mean,AWND_median,CLDD_median,DP01_median,DP10_median,DP1X_median,DSNW_median,DT00_median,DT32_median,DX32_median,DX70_median,DX90_median,DYFG_median,EMNT_median,EMXT_median,HTDD_median,PRCP_median,SNOW_median,SNWD_median,TAVG_median,TMAX_median,TMIN_median,WSFG_median,n_stacji
FIPS:05,Arkansas,2023,12,2.4571428571428573,0.03939393939393939,6.017167381974249,3.587982832618026,1.1373390557939915,0.0,0.0,14.07,0.03,0.5,0.0,6.375,-4.796969696969697,20.177777777777777,328.65353535353535,75.82350230414747,0.0,,7.554545454545455,13.656565656565656,1.4686868686868688,,2.4,0.0,6.0,4.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,5.5,-4.9,19.4,334.2,75.0,0.0,,7.4,13.5,1.5,,260
FIPS:06,California,2011,1,1.8217948717948718,1.567783985102421,5.508710801393728,3.245644599303136,0.18118466898954705,0.49162011173184356,0.14411247803163443,10.430579964850615,0.7922794117647058,4.479779411764706,0.007352941176470588,13.722772277227723,-4.7005050505050505,21.754621848739497,322.6625698324022,36.2125,46.42702702702703,,8.02593220338983,13.861848739495796,2.1984848484848487,16.666666666666668,1.7,0.0,5.0,3.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,10.0,-3.3,21.7,308.5,33.4,0.0,,8.4,13.6,3.1,16.5,946
FIPS:06,California,2011,2,2.7912500000000002,0.2384191176470588,7.37609841827768,5.550087873462214,1.367311072056239,1.7476635514018692,0.36048526863084923,12.181975736568457,1.436131386861314,2.739051094890511,0.0,10.53191489361702,-6.095024875621891,21.449169435215946,329.57426470588234,104.04633730834753,337.7857142857143,,6.567336683417085,12.636378737541529,0.5497512437810945,19.2,2.7,0.0,7.0,6.0,1.0,0.0,0.0,11.0,0.0,2.0,0.0,11.0,-3.9,22.2,296.15,98.3,0.0,,7.8,13.850000000000001,1.7,17.9,956
FIPS:06,California,2011,3,3.0787500000000003,4.097421731123389,14.329787234042554,10.576241134751774,2.530141843971631,2.265957446808511,0.0297723292469352,8.222416812609458,0.8402903811252269,5.486388384754991,0.2159709618874773,15.191011235955056,-1.6630434782608696,26.111276948590383,290.48453038674035,189.18949152542373,434.07070707070704,,9.125210084033613,14.461028192371476,3.785284280936455,24.733333333333334,3.0,0.0,15.0,10.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,17.0,-0.6,26.7,252.8,154.15,0.0,,10.3,15.5,4.9,23.7,948
FIPS:06,California,2011,4,3.324050632911393,9.718029739776952,5.788530465949821,2.763440860215054,0.1111111111111111,0.3235294117647059,0.038394415357766144,6.712041884816754,0.2822878228782288,9.680811808118081,0.6346863468634686,8.094117647058823,-2.0604999999999998,27.174367622259695,219.62602230483273,25.870312499999997,25.232142857142858,,11.398815566835871,17.848735244519393,4.989833333333333,21.3,3.1,0.8500000000000001,5.0,1.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,5.0,-1.1,27.2,182.2,11.0,0.0,,12.4,18.6,5.9,19.7,937
FIPS:06,California,2011,5,3.515189873417721,17.652788104089222,6.314814814814815,3.9814814814814814,0.21481481481481482,0.29927007299270075,0.0,4.410526315789474,0.1213235294117647,13.922794117647058,1.5202205882352942,9.075949367088608,1.5438860971524289,29.50050933786078,176.26189591078065,37.9653024911032,30.587412587412587,,13.232708688245316,19.998641765704587,6.4874371859296485,17.9,3.3,4.7,6.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,8.0,2.2,30.6,145.45,25.4,0.0,,13.8,20.3,7.1,17.9,922
FIPS:06,California,2011,6,3.0641975308641975,65.59184782608695,4.210069444444445,2.6475694444444446,0.234375,0.037037037037037035,0.0,1.143835616438356,0.0035971223021582736,20.805755395683452,5.85431654676259,10.175,4.19836333878887,33.83930921052632,76.92898550724638,32.40609137055838,2.6145833333333335,,17.994719471947192,25.167105263157897,10.792471358428806,20.1,2.9,38.2,4.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,7.5,5.0,34.4,54.2,30.3,0.0,,17.8,24.75,11.2,20.1,942
FIPS:06,California,2011,7,2.9098765432098763,132.80182481751822,1.0689655172413792,0.3842364532019704,0.014778325123152709,0.0,0.0,0.0782608695652174,0.0,27.96389891696751,11.723826714801444,9.384615384615385,9.510648918469217,35.41752066115702,23.40529197080292,3.307802547770701,0.0,,21.921571906354515,29.65702479338843,14.183860232945092,21.9,2.9,112.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,9.0,8.0,9.4,35.6,4.300000000000001,0.0,0.0,,21.8,29.8,14.2,21.9,943
FIPS:06,California,2011,8,2.617283950617284,143.14603174603175,0.7107438016528925,0.14049586776859505,0.009917355371900827,0.0,0.0,0.18791946308724833,0.0,28.658450704225352,13.945422535211268,13.9,10.682664526484752,34.90418679549114,16.307231040564375,1.406482982171799,0.0,,22.464354838709678,30.723993558776165,14.197752808988765,26.15,2.5,124.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,12.0,14.0,10.6,35.6,0.0,0.0,0.0,,22.4,31.3,14.3,26.15,954
FIPS:06,California,2011,9,2.2399999999999998,117.16678832116789,1.6045296167247387,0.5592334494773519,0.020905923344947737,0.0,0.0,0.1643598615916955,0.0,26.882032667876587,11.69147005444646,12.0,8.608429752066117,35.44113712374582,24.92153284671533,4.620338983050847,0.0,,21.505862646566165,29.63545150501672,13.361818181818181,17.9,2.2,107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,11.0,12.0,8.9,36.1,4.7,0.8,0.0,,21.7,30.15,13.8,17.9,930
FIPS:06,California,2011,10,2.123456790123457,34.88194945848375,4.298747763864043,2.8676207513416814,0.5134168157423972,0.05327868852459016,0.0,2.704663212435233,0.036101083032490974,19.779783393501805,2.3664259927797833,9.950617283950617,2.2656765676567656,30.713410596026492,109.54043321299639,41.546341463414635,4.326530612244898,,16.02139303482587,23.12698675496689,8.934158415841585,17.9,2.0,20.45,4.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,8.0,2.8,30.6,69.4,29.25,0.0,,16.9,23.3,10.05,17.9,932
FIPS:06,California,2011,11,2.22125,1.6079710144927537,7.4125874125874125,4.6276223776223775,0.3339160839160839,0.6589147286821705,0.017271157167530225,8.088082901554404,0.4032258064516129,4.806451612903226,0.023297491039426525,10.481481481481481,-1.5346534653465347,23.424177631578946,276.5255434782609,50.45583333333333,58.628787878787875,,9.2432119205298,15.042434210526315,3.415016501650165,15.65,2.1500000000000004,0.0,7.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,9.0,-0.6,23.9,249.8,42.099999999999994,0.0,,10.1,15.95,4.15,15.65,957
FIPS:06,California,2011,12,1.9911392405063293,0.20615942028985507,2.871186440677966,1.2,0.06440677966101695,0.046052631578947366,0.07478260869565218,14.500869565217391,0.4729241877256318,2.104693140794224,0.0,8.408163265306122,-4.165282392026578,20.038538205980068,356.7460144927536,13.212171052631579,5.066006600660066,,6.861833333333334,13.35813953488372,0.37142857142857144,17.9,1.9,0.0,3.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,7.0,-2.8,20.0,333.6,6.15,0.0,,7.6,14.0,1.1,17.9,960
FIPS:06,California,2012,1,2.12875,1.9072992700729927,5.171953255425709,3.5592654424040067,1.1402337228714525,0.35294117647058826,0.06412478336221837,11.107452339688042,0.4573502722323049,4.872958257713249,0.025408348457350273,9.789473684210526,-5.032947019867549,22.012146422628952,303.36715328467153,82.33912337662338,41.44855967078189,,8.617333333333333,15.126289517470882,2.07317880794702,23.2,1.95,0.0,5.0,3.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,8.0,-4.4,21.1,282.95000000000005,53.55,0.0,,9.2,15.6,2.5,23.2,958
FIPS:06,California,2012,2,2.6432098765432097,0.6231597845601436,6.672757475083056,3.456810631229236,0.18604651162790697,0.5892857142857143,0.030612244897959183,10.023809523809524,0.6285714285714286,4.203571428571428,0.0125,8.208333333333334,-2.9746341463414634,22.484502446982056,297.2610412926391,35.766397415185786,68.04705882352941,,8.156372549019608,14.329200652528547,1.9760975609756097,22.6,2.5,0.0,6.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,7.0,-1.7,23.3,262.0,29.3,0.0,,9.5,15.2,3.0,22.6,975
FIPS:06,California,2012,3,3.1728395061728394,2.393189964157706,10.70935960591133,7.35303776683087,1.7454844006568144,1.0129870129870129,0.06960950764006792,8.816638370118845,0.6189624329159212,6.110912343470483,0.08944543828264759,10.409090909090908,-3.4228896103896105,23.82111292962357,289.8471326164875,137.35300632911392,137.828025477707,,9.076104746317512,15.066775777414074,3.111525974025974,24.55,3.0,0.0,10.0,6.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,10.5,-1.7,23.9,257.6,86.75,0.0,,10.1,15.9,4.1,24.55,982
